"Vis.bc1","bet.bc1","Enc.bc1","XP.bc1","XA.bc1","Fi.bc1","Vis.bc2","bet.bc2","Enc.bc2","XP.bc2","XA.bc2","Fi.bc2","Vis.bc3","bet.bc3","Enc.bc3","XP.bc3","XA.bc3","Fi.bc3","mean_rP","mean_rA","mean_cP","mean_cA","mean_sigmaP","mean_sigmaA","mean_a","mean_w","mean_sP","mean_sA","mean_uP","mean_uA","var_rP","var_rA","var_cP","var_cA","var_sigmaP","var_sigmaA","var_a","var_w","var_sP","var_sA","var_uP","var_uA"
0.554067157515796,0.463453060920201,0.296797448838135,0.190811079389898,0.114249072098413,0.245427482545314,0.320630408996388,0.320659497986879,0.122232002570038,0.0713118011278326,0.0609128380638712,0.0686268651442026,0.349220737095867,0.116442917574316,0.392722151658231,0.296693275191827,0.201942726377971,0.237480518907052,3.50374802763231,0.512895931774254,0.495527421325233,0.508148153524811,0.0558543124208022,0.0546304168755311,2.50289019721213,0.987454089922333,0.220343423384066,0.0558038234002649,0.116489000392325,0.13653906009894,0.0129247430784246,0.0126928037780064,0.0121312316092656,0.0123192008864708,0.00087428490307663,0.00073575463892958,0.0116583317673398,0.00752366133709847,0.283510585040128,0.0494246193150235,0.0100500859699122,0.0108503780671461
0.539744434077654,0.474380685146749,0.432621642507966,0.137745461529508,0.255356150891836,0.32749062262687,0.319002558198669,0.382654725524659,0.0955574557671411,0.0629775712345846,0.0442255546452462,0.0553100593331514,0.419101516588169,0.405374759016233,0.360196001840936,0.297529481942187,0.161192438320271,0.247758132076412,3.52945783713723,0.537538783644385,0.487614091605287,0.456405852496122,0.0519760370776467,0.04526980746343,2.44788419632245,1.00173353502643,0.0305027747254422,-0.211925743242212,0.179911551762051,0.102584221471558,0.00666031015387312,0.0111057986067122,0.0143533675809295,0.0110091681275286,0.00082252433072787,0.00077050865510942,0.00384660738619584,0.00757306979208913,0.326080020956957,0.027923758411424,0.0258214685170811,0.00964850302261674
0.555151871701671,0.564529342644266,0.342437097007125,0.201705835949546,0.148897073284675,0.286928667603212,0.294975125107554,0.206834931462655,0.205209139399332,0.0879642634080661,0.0899663910202077,0.138025086574494,0.470719134019352,0.245075885312192,0.370640196316214,0.271312473231845,0.194099372416535,0.211968171353434,3.48879851559963,0.501026646424342,0.466341756317165,0.467689160727076,0.0492362473651276,0.0528495586694699,2.49161992148635,0.95303985822111,0.0149329196314937,0.124872681909591,0.0724204150295873,0.0610788401570626,0.00702189156568471,0.00797087400387785,0.0163816333530661,0.00925122761414631,0.00094492919411812,0.00068360490526791,0.0131995470645268,0.0133654797786294,0.227289787131522,0.0957220944214236,0.0180900913213774,0.0102406763182517
0.613080921321397,0.613976652136542,0.440226600340071,0.269509797697434,0.142348188948866,0.378625582401739,0.388333530531909,0.283368271503589,0.125006631730276,0.0737423893829846,0.0643442355539969,0.0646003635522458,0.556407976936553,0.24956691786306,0.370982143009531,0.287446260934407,0.198940560313278,0.226748511864263,3.48587978543735,0.537174040982805,0.505757241121451,0.521896120557373,0.0517092841759242,0.0535802900108028,2.46589590260427,1.03368080272034,0.085869174786703,0.222509450286834,0.0242442006530069,0.0939422577701771,0.00776910567297278,0.00632322139042476,0.0114258115451996,0.00929030797717666,0.00084661128005255,0.00075691922191344,0.0131321816499371,0.00337649999152167,0.174109132784815,0.0926576262039357,0.0261287086909845,0.00569295080439542
0.40613725109863,0.370697720040184,0.304833484871074,0.174968248018766,0.167592533165886,0.245872501734125,0.240385695591166,0.189632187833289,0.110537587699106,0.0823153172118609,0.0512807877315819,0.0635816054785507,0.405953721493103,0.158697235312072,0.348323695733797,0.277462595617295,0.164584645606863,0.215135999124955,3.5435849520147,0.514755753139701,0.512497246401685,0.49071969848333,0.0538306866109801,0.0443014578717239,2.4949914305987,0.950647838033323,0.155942411689381,-0.0284923318164743,0.20571018110075,0.162770638948052,0.0111845374988879,0.0109236669393658,0.0105506763120728,0.00690712755865166,0.00079333769630125,0.00077610695393452,0.010352130398108,0.00509873423586001,0.282291923024062,0.122810199040012,0.0163719292700081,0.00200040431660418
0.592425478398898,0.483593698183538,0.352239570451674,0.209750303804546,0.12787599532775,0.302901297726718,0.332170429245545,0.275594585123645,0.140238515608347,0.0925977217155197,0.0693791031012729,0.081369687349297,0.383993087648076,0.193152548792483,0.381006527930104,0.274315427690195,0.217855302229544,0.211826088804701,3.52239597273704,0.498136194344493,0.522063686482363,0.50905881741376,0.0463602569693659,0.0478405166483883,2.45816966819615,0.976893544889437,0.173599933884887,0.185177616632384,0.0565157537005763,0.106352057478665,0.00700562054930693,0.00922231223773259,0.011075796381413,0.0127530149365859,0.00084118756830372,0.00090287996094575,0.0082156310115782,0.00820281141553983,0.286949476960906,0.0889903123977182,0.0303273511634887,0.0119046764071145
0.752092697440704,0.784484911106844,0.376273396974073,0.28424797234413,0.0975258125626257,0.326003518567683,0.318629176169192,0.345653692192297,0.0711690057009414,0.0459525976076939,0.0473273085310658,0.0273838697426682,0.406500854475709,0.134529359935027,0.336295786626897,0.270227923042278,0.178514998835401,0.194410702719986,3.44594759163584,0.568809522622671,0.521208706095283,0.502828872193321,0.0511324731413029,0.0573225320321968,2.54611362119218,1.00625456623417,-0.183636492579075,0.110443775322577,0.037378557071346,0.141367154027153,0.0107673443978118,0.00308037902575371,0.0120507179895314,0.0106435376536922,0.00073279287086117,0.00078152865216873,0.0102164265932824,0.0149542850021091,0.213304440524886,0.0985954517712228,0.0258705392939614,0.00689925970783645
0.46535338468146,0.408702274837773,0.363218197084228,0.231609582985343,0.113692265541269,0.304258332578706,0.250883310206143,0.165142529489598,0.110759119634958,0.0741228341286934,0.0576696536979279,0.0566463433299461,0.603477584477149,0.117406351203742,0.378374963135253,0.301772592027195,0.192904289877856,0.227890963054751,3.45960926612645,0.499734610787582,0.530252293441452,0.433336806026424,0.0460341952178259,0.047637677133329,2.49265629346653,0.994592687344275,0.0327179833280502,0.10609112504454,0.147652690158052,0.121296155874638,0.0162939852913693,0.00920823299352387,0.0114920997556827,0.0053640391209149,0.00074772042252528,0.00089359734674256,0.00860714085105567,0.00827640193398145,0.194686939088438,0.0753014270856374,0.0276176758512966,0.00791601922130975
0.461765888143,0.608066240775682,0.330798215676684,0.245442835221103,0.0951272512671583,0.307392726428282,0.180602502810355,0.227949877008969,0.107196976472308,0.0486261520785666,0.0524533778209713,0.0607703676580836,0.395956815374715,0.24567811758108,0.355054919394791,0.305654202973395,0.130839914321727,0.25815018743724,3.48845248568071,0.502444526668294,0.49122951778736,0.498588436368694,0.0479508722832959,0.0477974002262332,2.53576107469807,0.987046381979374,-0.108170443385465,-0.0149295596944458,0.170884252297743,0.110233257435723,0.0180992963179385,0.012024829547661,0.00871856568553657,0.00902324665594727,0.00084305265803423,0.00072501264752446,0.00936595975931267,0.0139267107799282,0.0405797518625756,0.1365127706008,0.014740375438193,0.0145269038102519
0.638175700031064,0.669522459696302,0.401533362950865,0.265397894399486,0.110675837593174,0.355273521798115,0.238075830967581,0.224609874952942,0.132242395614923,0.0506407209978217,0.0727773025406205,0.0700968750001934,0.454492706929932,0.0824076589608378,0.430356864350417,0.347580754227534,0.208709253103127,0.294030671363299,3.49793072197659,0.530994518315223,0.497090410837871,0.527619707944596,0.0509283373664532,0.0454613158328377,2.4699762977914,0.981530546207284,-0.114788106877945,0.12274273690832,0.102791739237534,0.0894697526624296,0.00350009363759076,0.00714192310149722,0.00543198266036009,0.0093364891305317,0.00091448225475488,0.0008689558580388,0.011103707359205,0.0135746649403087,0.145305454116821,0.144616001322463,0.0190955438497097,0.0081279498598274
0.592737979296646,0.564333921597303,0.439797217650555,0.225188768264349,0.0923684526072766,0.414910223219791,0.291525812651015,0.247133831461832,0.151400136322458,0.0709355235235214,0.0709157612656508,0.0989380029333906,0.376318745706045,0.293442196670968,0.368078667046526,0.278460025449935,0.194791451773362,0.216452408949002,3.5243437777969,0.485255074365059,0.443922040494108,0.475429347710703,0.0521511839600382,0.0491643011572535,2.50210738079276,1.00623286556068,0.0381845300541198,0.118152747393304,0.0186873656106945,0.111896109265247,0.0179149422337695,0.00997177423900875,0.00736039405806941,0.00578860030757972,0.00082202300787651,0.00097294603295015,0.0107933637821274,0.0130685263682973,0.223776249086969,0.0870051300680904,0.00644312210845834,0.00809749208712491
0.447971448030462,0.291309805742482,0.384661701509501,0.240017981628452,0.150533681234867,0.322073694799531,0.194620958441296,0.18325375681598,0.102517976994504,0.0752643474439616,0.0444321027908844,0.0599175870523122,0.426595675397491,0.212262238914239,0.39255241514108,0.336019429550034,0.130941508593086,0.287209840342604,3.56707727968953,0.49753660288921,0.501358080793975,0.479215962914796,0.0523326752052366,0.0490228305442852,2.46109215055115,1.01239925282872,0.312058149581673,0.117019948676007,0.165649637395178,0.129235007158395,0.00715998411820419,0.0103670211802577,0.0084060322843751,0.00866368726455971,0.00084442772225447,0.00079391041193586,0.0144690527110212,0.0165696278834348,0.0580577776145041,0.0892358012064597,0.0178034438762265,0.00815197430907361
0.509125599347444,0.618739821834319,0.369955355796224,0.23210151961257,0.0800441227085069,0.330778227050558,0.432620916464803,0.356086540886423,0.117152094187651,0.0799582512414128,0.0601802447606336,0.065905296260633,0.507996783943117,0.18352398294109,0.352344083492385,0.244142118690095,0.188769712772584,0.190014820340577,3.5311870058069,0.514823450570171,0.483503479843051,0.516447265384243,0.0475422219498656,0.0463089253740631,2.52075596252966,1.02118318808295,-0.185074623286947,0.151679628166736,0.115710185907687,0.111735812265702,0.0127989322404731,0.00608268901360469,0.0183416819378463,0.00974971891589829,0.0008366892954501,0.0008031976051943,0.00735200909978015,0.0124992524009811,0.157537224134886,0.0930918967739112,0.0199315920246765,0.0112623938344318
0.568766239973158,0.613304640183735,0.332624764831959,0.225716079930708,0.0980138758884741,0.276268017795556,0.29212109610625,0.251294024723087,0.122978094173134,0.081480009304974,0.0587552647095421,0.0764110487956292,0.366688548917119,0.154196155531986,0.301112235069011,0.248718590628082,0.137216043196137,0.183988927490213,3.55550379333994,0.492570189336203,0.445013134497069,0.499471774550946,0.0483030007005884,0.0479977905346019,2.54042647093096,1.04004611752395,0.194306107158981,0.0731824198297733,0.0963461279261143,0.139788088574663,0.00620911181098643,0.00653126244280409,0.00839985933970685,0.00896233734745971,0.00100659320262392,0.00088571372867179,0.00672898879770908,0.0127526566748738,0.212281092594488,0.119005812225479,0.020763562453356,0.0123228743375306
0.656667400944137,0.521770291130408,0.442608720397143,0.254636667452117,0.110813217018795,0.392982100174194,0.31656509196981,0.267011950343925,0.123935096456364,0.0608155247804859,0.0712739528160931,0.0643621211317534,0.387776565426715,0.0990036320898784,0.364288570342037,0.277729600570345,0.189513888359379,0.212306806788762,3.59902502474523,0.526187372772739,0.552184738822176,0.500986723408599,0.0449312817957764,0.0478607641013626,2.47486559699515,0.97274819205412,0.0406878075932321,-0.0208566411577793,0.0925464470991079,0.0633150117954581,0.0055884556108802,0.00416329165454071,0.00879957801458025,0.0154353509012776,0.00069135828308586,0.00074054126798872,0.00979848686232589,0.00740350739820418,0.154536086655695,0.111282701669389,0.0282731542329414,0.00869496166040597
0.493580618924912,0.546810460679558,0.314590599427165,0.186251945204478,0.0850353316989642,0.267958909986166,0.27646679582998,0.27207265109448,0.166524495289093,0.0850273505089365,0.0730137102904606,0.102805494404094,0.358466751819168,0.28441097204431,0.395778066856345,0.275642377967612,0.224958564698412,0.225791579946063,3.51932397520732,0.514672911479725,0.487504578680456,0.517696115142266,0.0542930218667447,0.0516749550040893,2.51628337774816,1.00895154165734,-0.0201093884451027,0.175343698524455,0.0985644656258265,0.0933878410131977,0.0100714891151933,0.0103862310183574,0.01965300128212,0.0114504167298627,0.00101483895387564,0.00095634728427411,0.0102615787892204,0.010976065171504,0.220941129979992,0.125568969646458,0.0297731554916206,0.0123623809829064
0.375219399201033,0.297711270648995,0.313710708471129,0.169870565326406,0.144581080368842,0.259750822350509,0.206493746500744,0.147467583169202,0.16286853708944,0.0837071730328295,0.0591704521265767,0.115493974670291,0.303103451058035,0.338757517567638,0.312084777299718,0.231935013312487,0.158774178786023,0.177317638086238,3.56257142009496,0.514208985997527,0.484781227042234,0.507543273180241,0.0528212366495179,0.0486858420833884,2.52144597630244,0.978658744891683,0.283591504456697,0.0624449133039319,0.178797428085886,0.120301006436137,0.0138124776917328,0.0075087198868629,0.0201856432743773,0.00986432100864277,0.00072599889481465,0.00078923425128818,0.0103590327250184,0.00719231069385886,0.259466709293634,0.126794006322075,0.0169456132549158,0.0107876550807514
0.731702620001868,0.745395997623732,0.312214377219872,0.222969707849321,0.123643626941511,0.277641035337272,0.410932745429114,0.412135894013336,0.142724021426403,0.0806514361119862,0.0669204913539947,0.0901526156648618,0.340439531833084,0.261742830505841,0.307027156805315,0.23864222280956,0.147574335144232,0.186460506419268,3.51809318471532,0.525186680003554,0.531936831618026,0.545062490075963,0.0541294037106007,0.0493186242095512,2.54420977884893,0.973297543587602,0.067757255395422,0.0941337937102304,0.0227893286953079,0.112807358510241,0.00708143435293259,0.0138921249666899,0.0161271755154158,0.0106578104758935,0.00097959173776933,0.00084119571266979,0.00512912710408232,0.00637050467573689,0.269052613536015,0.0904300027157935,0.0153374659112927,0.0136694930722139
0.389338788296542,0.441194884173313,0.341247809124052,0.121986417372564,0.207920947287577,0.252531090689022,0.276156212025636,0.264779736975966,0.137000460274765,0.0793291075327046,0.0783098912338146,0.0673215513136409,0.381522461423418,0.357111407864772,0.365627082652327,0.283906227870932,0.168243053889016,0.235810830042097,3.5059047216265,0.50008475355338,0.50033112243902,0.457315410469887,0.0537051219928109,0.0533801406463301,2.55121952357977,0.960931536547714,0.346536308721296,0.0225958977666909,0.157936161435024,0.0689208815308145,0.0119939933898904,0.00991661605507496,0.0123770230483856,0.0107110741232047,0.00080881147685871,0.00083641108128592,0.00733159856820312,0.00616258377382096,0.204177968555409,0.0914846571741549,0.0258801740785046,0.00770920777143332
0.477432774228111,0.369871158781327,0.392507396270644,0.208540039662696,0.145712208335034,0.336487341095394,0.321821906564681,0.178802603986674,0.187076554451812,0.103428245873374,0.0804329907076463,0.117276774733365,0.38438126778117,0.178659637905933,0.366111547626563,0.278493511719895,0.211506039487127,0.210622155656782,3.50857181303776,0.490696987359927,0.473362133518576,0.501518287195022,0.0490975914474393,0.0462394975271629,2.49482040996993,0.967784040032625,0.348012015627727,0.155046988269154,0.122297444879518,0.0541546268872598,0.018624702643522,0.00966082523909752,0.0140632070675874,0.00964300110514033,0.00081463672365072,0.00098730795497254,0.00227105911774087,0.0136094452263882,0.187243271878427,0.0804966842708378,0.0160319431371218,0.00767567156476989
0.575568419791958,0.54571594194692,0.3937644755423,0.231627383017841,0.184109696948547,0.348655824774454,0.202859943981483,0.119979261057569,0.137547710080154,0.0740400161962162,0.0507808840616736,0.0969010007114842,0.438905284205731,0.127607725157415,0.370393286308619,0.304003084074438,0.143138330859708,0.257839997392582,3.45714213110771,0.481260975867849,0.569457519261183,0.542093255641462,0.0537143687014007,0.0476395952581827,2.52865747168625,0.947460859983048,0.0508152517681133,0.144197086609902,0.0579591623989476,0.129689561366273,0.00839210634361758,0.00549735563065079,0.0102852376234445,0.00756632760822902,0.00073871598192705,0.00100127242983665,0.0111445764457993,0.00665674262155154,0.127658505349935,0.105516760504107,0.0285006010132582,0.00832111283652268
0.435314404407613,0.558611969524372,0.287627012375745,0.189002311934579,0.0801443183853355,0.247738677217832,0.292540030452326,0.22784817167864,0.165438018172574,0.0997624545693076,0.0820184746333684,0.0961118189664552,0.602929131665394,0.10578603999218,0.360293850944878,0.294062131373271,0.16812253860263,0.224693725568146,3.53461073823015,0.487475737561234,0.514794004198847,0.514806947311791,0.0505027024210994,0.0507985738947844,2.46568148886685,0.994473835100419,0.0901958753232166,0.0208076361463945,0.0714419443054187,0.0794931288222758,0.0117099407320369,0.00976261190422515,0.0125577372098365,0.012412034653808,0.00086693418866258,0.00090948466571749,0.00820357722012184,0.00953833074992702,0.185588345952641,0.158393576529696,0.011882859530748,0.0137505837181803
0.322305846807689,0.352913712152553,0.337070099448256,0.186209947436181,0.122049020646955,0.292452143581594,0.20005045508077,0.188531533454882,0.133710916434786,0.0724604838693146,0.0549707383442929,0.0852972729157941,0.312166886574132,0.265255899989986,0.311484468321729,0.234036582584281,0.155979550278351,0.180632872438365,3.50506205137802,0.462424748856403,0.506168683432409,0.454254729837599,0.0485070222932436,0.0505265596263868,2.4646697234871,0.945177316120261,0.277563045853082,0.143192383492262,0.182318686341721,0.127144082867216,0.0145029471796052,0.00675543417081619,0.014839359180773,0.00469319235045926,0.00089631513074631,0.00082476561197275,0.012004489753193,0.00726110894054507,0.251819519976851,0.0993536755828716,0.0211145948613715,0.0102990472150452
0.790086657646821,0.604393892304737,0.417272627573112,0.231131711237292,0.138885658309408,0.349773072276686,0.309067907494665,0.274113048258659,0.1137047669084,0.0616321549757814,0.0615322623642705,0.063670091476638,0.434722441108959,0.158937687332407,0.40865018562176,0.301566781830871,0.228950291670987,0.240503738797765,3.50185571421581,0.533764043453679,0.511543702971949,0.519277773438876,0.0523789161225208,0.0459908690170518,2.49206258015904,0.986781758261734,-0.175790619616421,0.0983777383758427,0.123499925211715,0.0688001208253761,0.00989862163834888,0.00808421465828587,0.0153407849469339,0.0115534324210856,0.00090794784292403,0.00085464451432461,0.0121639045525258,0.0129051067975444,0.185486548477667,0.111261387927403,0.0133177213196737,0.00835131551209044
0.377308985673246,0.507296501371821,0.350590975996127,0.207565640262292,0.136653800360319,0.303690769095638,0.227747862791191,0.196206484549912,0.0979100399004756,0.0589741563019839,0.0516293545467159,0.052615357141604,0.326006211301441,0.192231356697629,0.329591829129163,0.242542306920319,0.152633499336617,0.194381438364408,3.50939500526595,0.484907743520704,0.471141505029711,0.529864458063065,0.0544421276898932,0.047219351032278,2.48571660613566,1.00289390178391,0.0609195422181696,0.163841932036812,0.198193099122159,0.1319151164497,0.0111161915292594,0.00860998276601014,0.0142201442061057,0.00947856869861835,0.00082729526107792,0.00080704729326177,0.0104377329733377,0.015658321067593,0.175741247569026,0.0731067625389105,0.0051156375102739,0.0106234320858114
0.495519141593279,0.667553592073062,0.36968790755434,0.255991731887679,0.143677019242091,0.2983064798116,0.342257414718011,0.266650492738936,0.15887116663232,0.0744907980961981,0.0904094366994273,0.0819351209235106,0.482960011450898,0.157092881640462,0.378333424814029,0.283349503600859,0.207194380235008,0.222288320620629,3.47708476728949,0.530142201391389,0.440734486268265,0.488662573037842,0.0466442609809667,0.0486797050196821,2.41941019825491,1.003878181045,-0.104309268608963,0.208104881875919,0.0533949503813607,0.057118364919823,0.0158591777416723,0.0141861765368252,0.00649156951823399,0.0115317977724382,0.00078406004443176,0.00083170533005255,0.00221189917918731,0.0158720910386056,0.181207944855053,0.0938295002184683,0.0129883369755788,0.0113687408112939
0.674317134742921,0.564612781823818,0.383337491576775,0.19625373455383,0.106765965776942,0.33118516623744,0.427885969027107,0.374336462333315,0.185253056504448,0.0765562171784896,0.0849350844156518,0.125661085181805,0.389439265514738,0.308872402173229,0.347189212506123,0.247541957039573,0.183284797897726,0.196894559707219,3.5099591990756,0.486570896267459,0.543771646275787,0.550062884450729,0.0503624449995766,0.0495481760632554,2.48686747864757,0.999904687833778,-0.160958221566737,0.128600839805054,0.126472369437498,0.0629613218457329,0.0179390336639294,0.00935684395391551,0.0112313447266233,0.00906422653287825,0.00083871924580093,0.00074796323327596,0.0100611663565417,0.00616649650237797,0.262776308472586,0.0843516457219021,0.0294698001614043,0.00886654706421562
